Date,Channel,SKU,Vendor,Wheel,Size,Bolt Pattern,Finish,Price,ID,Monthly Total,Monthly Sets,,
2/22/2023,Shopify,"GL-57DR-179+22,189.5+38-51143-CP",Gram Lights,Gram Lights 57DR,"17x9 +22, 18x9.5 +38",5x114.3,Chrome Plating,"$2,250.00","Gram Lights 57DR17x9 +22, 18x9.5 +385x114.3Chrome Plating",,,,
2/22/2023,Shopify,GL-57DR-1810.5+12-51143-BR2,Gram Lights,Gram Lights 57DR,18x10.5 +12,5x114.3,Bronze 2,"$1,987.00",Gram Lights 57DR18x10.5 +125x114.3Bronze 2,,,,
2/22/2023,eBay,V-RacingTE37SL-158+35-4100-SLV,Volk,Volk Racing TE37SL,15x8 +35,4x100,Mercury Silver,"$2,200.00",Volk Racing TE37SL15x8 +354x100Mercury Silver,,,,
2/21/2023,eBay,"E-NT03M-189.5+40,1810.5+30-51143-SS",Enkei,Enkei NT03+M,"18x9.5 +40, 18x10.5 +30",5x114.3,F1 Silver,"$1,372.00","Enkei NT03+M18x9.5 +40, 18x10.5 +305x114.3F1 Silver",,,,
2/21/2023,eBay,"V-RacingTE37SagaSPlus-189.5+20,1810.5+30-5120-DW",Volk,Volk Racing TE37 Saga S-Plus,"18x9.5 +20, 18x10.5 +30",5x120,Dash White,"$3,100.00","Volk Racing TE37 Saga S-Plus18x9.5 +20, 18x10.5 +305x120Dash White",,,,
2/20/2023,eBay,E-RPF1-1810.5+15-51143-S,Enkei,Enkei RPF1,18x10.5 +15,5x114.3,SBC,$412.37,Enkei RPF118x10.5 +155x114.3SBC,,,,
2/19/2023,Shopify,V-RacingTE37SL-158+35-4100-TG,Volk,Volk Racing TE37SL,15x8 +35,4x100,Titanium Gunmetal,"$2,399.00",Volk Racing TE37SL15x8 +354x100Titanium Gunmetal,,,,
2/19/2023,eBay,GL-57CR-179+22-51143-GB2,Gram Lights,Gram Lights 57CR,17x9 +22,5x114.3,Gun Blue 2,"$1,095.00",Gram Lights 57CR17x9 +225x114.3Gun Blue 2,,,,
2/19/2023,eBay,V-RacingTE37SL-189.5+22-51143-SLV,Volk,Volk Racing TE37SL,18x9.5 +22,5x114.3,Diamond Silver,"$3,299.00",Volk Racing TE37SL18x9.5 +225x114.3Diamond Silver,,,,
2/18/2023,eBay,W-Equip40-158+20-4100-SG,Work,Work Equip 40,15x8 +20,4x100,Sprint Gold,"$2,100.00",Work Equip 4015x8 +204x100Sprint Gold,,,,
2/17/2023,Shopify,GL-57DR-179+12-51143-CP,Gram Lights,Gram Lights 57DR,17x9 +12,5x114.3,Chrome Plating,"$1,180.00",Gram Lights 57DR17x9 +125x114.3Chrome Plating,,,,
2/17/2023,Shopify,M-MC10-179+38-51143-W,Mugen,Mugen MC10,17x9 +38,5x114.3,White,"$1,350.00",Mugen MC1017x9 +385x114.3White,,,,
2/16/2023,Shopify,GL-57DR-189.5+38-51143-BR2,Gram Lights,Gram Lights 57DR,18x9.5 +38,5x114.3,Bronze 2,"$1,540.00",Gram Lights 57DR18x9.5 +385x114.3Bronze 2,,,,
2/16/2023,eBay,E-RPF1-177+43-4100-SS,Enkei,Enkei RPF1,17x7 +43,4x100,F1 Silver,"$1,039.88",Enkei RPF117x7 +434x100F1 Silver,,,,
2/16/2023,eBay,GL-57CR-189.5+38-51143-GB,Gram Lights,Gram Lights 57CR,18x9.5 +38,5x114.3,Glossy Black,$489.59,Gram Lights 57CR18x9.5 +385x114.3Glossy Black,,,,
2/16/2023,eBay,GL-57DR-189.5+38-51143-BR2,Gram Lights,Gram Lights 57DR,18x9.5 +38,5x114.3,Bronze 2,"$1,799.00",Gram Lights 57DR18x9.5 +385x114.3Bronze 2,,,,
2/14/2023,eBay,E-RPF1-189+35-5112-SS,Enkei,Enkei RPF1,18x9 +35,5x112,F1 Silver,$744.04,Enkei RPF118x9 +355x112F1 Silver,,,,
2/14/2023,eBay,GL-57CR-179+22-51143-GB2,Gram Lights,Gram Lights 57CR,17x9 +22,5x114.3,Gun Blue 2,"$1,095.00",Gram Lights 57CR17x9 +225x114.3Gun Blue 2,,,,
2/14/2023,eBay,GL-57DR-189.5+38-51143-BR2,Gram Lights,Gram Lights 57DR,18x9.5 +38,5x114.3,Bronze 2,"$1,600.00",Gram Lights 57DR18x9.5 +385x114.3Bronze 2,,,,
2/13/2023,Shopify,GL-57DR-189.5+38-51143-CP,Gram Lights,Gram Lights 57DR,18x9.5 +38,5x114.3,Ceramic Pearl,"$1,600.00",Gram Lights 57DR18x9.5 +385x114.3Ceramic Pearl,,,,
2/13/2023,Shopify,GL-57DR-188.5+37-51143-CP,Gram Lights,Gram Lights 57DR,18x8.5 +37,5x114.3,Chrome Plating,"$2,240.00",Gram Lights 57DR18x8.5 +375x114.3Chrome Plating,,,,
2/10/2023,Shopify,GL-57DR-189.5+22-51143-CP,Gram Lights,Gram Lights 57DR,18x9.5 +22,5x114.3,Chrome Plating,"$2,390.00",Gram Lights 57DR18x9.5 +225x114.3Chrome Plating,,,,
2/10/2023,eBay,E-RPF1-189.5+15-51143-SS,Enkei,Enkei RPF1,18x9.5 +15,5x114.3,F1 Silver,$380.83,Enkei RPF118x9.5 +155x114.3F1 Silver,,,,
2/9/2023,eBay,E-RPF1-178+45-5100-G,Enkei,Enkei RPF1,17x8 +45,5x100,Gold,$266.00,Enkei RPF117x8 +455x100Gold,,,,
2/9/2023,eBay,E-RPF1-178+45-5100-G,Enkei,Enkei RPF1,17x8 +45,5x100,Gold,$274.47,Enkei RPF117x8 +455x100Gold,,,,
2/8/2023,Shopify,V-RacingCE28SL-189.5+35-5120-BR,Volk,Volk Racing CE28SL,18x9.5 +35,5x120,BlastBronze,"$2,636.00",Volk Racing CE28SL18x9.5 +355x120BlastBronze,,,,
2/8/2023,Shopify,"V-RacingTE37SL-199.5+21,1910.5+22-5120-MB",Volk,Volk Racing TE37SL,"19x9.5 +21, 19x10.5 +22",5x120,Matte Black,"$3,999.00","Volk Racing TE37SL19x9.5 +21, 19x10.5 +225x120Matte Black",,,,
2/8/2023,eBay,M-MC10-179+35-51143-W,Mugen,Mugen MC10,17x9 +35,5x114.3,White,"$1,500.00",Mugen MC1017x9 +355x114.3White,,,,
2/7/2023,eBay,GL-57DR-189.5+12-51143-SGB,Gram Lights,Gram Lights 57DR,18x9.5 +12,5x114.3,Semi Gloss Black,"$1,800.00",Gram Lights 57DR18x9.5 +125x114.3Semi Gloss Black,,,,
2/7/2023,eBay,GL-57DR-189.5+38-51143-BR2,Gram Lights,Gram Lights 57DR,18x9.5 +38,5x114.3,Bronze 2,"$1,799.00",Gram Lights 57DR18x9.5 +385x114.3Bronze 2,,,,
2/7/2023,eBay,S-GTX01-179+38-5100-SLV,SSR,SSR GTX01,17x9 +38,5x100,Dark Silver,"$1,495.19",SSR GTX0117x9 +385x100Dark Silver,,,,
2/6/2023,Shopify,GL-57DR-189.5+22-51143-CP,Gram Lights,Gram Lights 57DR,18x9.5 +22,5x114.3,Chrome Plating,"$1,245.00",Gram Lights 57DR18x9.5 +225x114.3Chrome Plating,,,,
2/6/2023,eBay,E-RPF1-189.5+15-51143-SS,Enkei,Enkei RPF1,18x9.5 +15,5x114.3,F1 Silver,"$1,500.00",Enkei RPF118x9.5 +155x114.3F1 Silver,,,,
2/5/2023,eBay,GL-57DR-189.5+38-51143-EBP,Gram Lights,Gram Lights 57DR,18x9.5 +38,5x114.3,Eternal Blue Pearl,"$1,600.00",Gram Lights 57DR18x9.5 +385x114.3Eternal Blue Pearl,,,,
2/4/2023,Shopify,V-RacingTE37SonicMDB-168+35-4100-MDB,Volk,Volk Racing TE37 Sonic MD/B,16x8 +35,4x100,Matte Dark Blue,"$2,532.00",Volk Racing TE37 Sonic MD/B16x8 +354x100Matte Dark Blue,,,,
2/4/2023,eBay,V-RacingTE37SL-1810.5+22-51143-SS,Volk,Volk Racing TE37SL,18x10.5 +22,5x114.3,F1 Silver,"$3,299.00",Volk Racing TE37SL18x10.5 +225x114.3F1 Silver,,,,
2/3/2023,Shopify,V-RacingTE37Sonic-157+35-4100-BR,Volk,Volk Racing TE37 Sonic,15x7 +35,4x100,Bronze,"$2,409.20",Volk Racing TE37 Sonic15x7 +354x100Bronze,,,,
2/3/2023,eBay,GL-57DR-179+22-51143-GG,Gram Lights,Gram Lights 57DR,17x9 +22,5x114.3,Glossy Gray,"$1,500.00",Gram Lights 57DR17x9 +225x114.3Glossy Gray,,,,
2/2/2023,Shopify,GL-57DR-189.5+38-51143-GB,Gram Lights,Gram Lights 57DR,18x9.5 +38,5x114.3,Glossy Black,"$1,700.00",Gram Lights 57DR18x9.5 +385x114.3Glossy Black,,,,
2/1/2023,eBay,GL-57DR-189.5+22-51143-BR2,Gram Lights,Gram Lights 57DR,18x9.5 +22,5x114.3,Bronze 2,"$1,699.00",Gram Lights 57DR18x9.5 +225x114.3Bronze 2,,,,
1/31/2023,Shopify,M-MC10-179+35-51143-W,Mugen,Mugen MC10,17x9 +35,5x114.3,White,"$1,359.15",Mugen MC1017x9 +355x114.3White,,,,
1/29/2023,Shopify,GL-57DR-189.5+22-51143-CP,Gram Lights,Gram Lights 57DR,18x9.5 +22,5x114.3,Chrome Plating,"$2,390.00",Gram Lights 57DR18x9.5 +225x114.3Chrome Plating,,,,
1/29/2023,eBay,E-RPF1-178+35-51143-SS,Enkei,Enkei RPF1,17x8 +35,5x114.3,F1 Silver,$550.00,Enkei RPF117x8 +355x114.3F1 Silver,,,,
1/29/2023,eBay,E-TS10-189.5+35-51143-GB,Enkei,Enkei TS10,18x9.5 +35,5x114.3,Gloss Black,$280.77,Enkei TS1018x9.5 +355x114.3Gloss Black,,,,
1/28/2023,eBay,E-RPF1-178+35-51143-SS,Enkei,Enkei RPF1,17x8 +35,5x114.3,F1 Silver,$550.00,Enkei RPF117x8 +355x114.3F1 Silver,,,,
1/28/2023,eBay,GL-57DR-189.5+38-51143-CP,Gram Lights,Gram Lights 57DR,18x9.5 +38,5x114.3,Chrome Plating,"$2,395.00",Gram Lights 57DR18x9.5 +385x114.3Chrome Plating,,,,
1/27/2023,Shopify,"W-EmotionT5R-189+28,1810+38-51143-SLV",Work,Work Emotion T5R,"18x9 +28, 18x10 +38",5x114.3,GT Silver,"$2,420.00","Work Emotion T5R18x9 +28, 18x10 +385x114.3GT Silver",,,,
1/27/2023,eBay,"B-LM-2010+22,2011+24-5112-DB",BBS,BBS LM,"20x10 +22, 20x11 +24",5x112,Diamond Black,"$7,848.03","BBS LM20x10 +22, 20x11 +245x112Diamond Black",,,,
1/27/2023,eBay,E-RPF1-189+35-51143-SS,Enkei,Enkei RPF1,18x9 +35,5x114.3,F1 Silver,$372.48,Enkei RPF118x9 +355x114.3F1 Silver,,,,
1/27/2023,eBay,E-RPF1-189.5+38-51143-G,Enkei,Enkei RPF1,18x9.5 +38,5x114.3,Gold,"$1,617.96",Enkei RPF118x9.5 +385x114.3Gold,,,,
1/27/2023,eBay,GL-57DR-189.5+38-51143-CP,Gram Lights,Gram Lights 57DR,18x9.5 +38,5x114.3,Chrome Plating,"$2,395.00",Gram Lights 57DR18x9.5 +385x114.3Chrome Plating,,,,
1/26/2023,eBay,R-RaceStar93TruckStar-179.5+22-61397-GB,Raceline,Race Star 93 Truck Star,17x9.5 +22,6x139.7,Gloss Black,$612.90,Race Star 93 Truck Star17x9.5 +226x139.7Gloss Black,,,,
1/25/2023,eBay,E-RPF1-189.5+15-51143-GB,Enkei,Enkei RPF1,18x9.5 +15,5x114.3,Gloss Black,$404.49,Enkei RPF118x9.5 +155x114.3Gloss Black,,,,
1/24/2023,Shopify,GL-57DR-189.5+22-51143-BR2,Gram Lights,Gram Lights 57DR,18x9.5 +22,5x114.3,Bronze 2,"$1,899.00",Gram Lights 57DR18x9.5 +225x114.3Bronze 2,,,,
1/24/2023,eBay,"V-RacingTE37SagaSL-189.5+20,1810.5+30-5112-PG",Volk,Volk Racing TE37 Saga SL,"18x9.5 +20, 18x10.5 +30",5x112,Pressed Graphite,"$2,900.00","Volk Racing TE37 Saga SL18x9.5 +20, 18x10.5 +305x112Pressed Graphite",,,,
1/23/2023,Shopify,GL-57DR-179+22-51143-CP,Gram Lights,Gram Lights 57DR,17x9 +22,5x114.3,Chrome Plating,"$2,000.00",Gram Lights 57DR17x9 +225x114.3Chrome Plating,,,,
1/23/2023,eBay,GL-57CR-179+38-5100-CP,Gram Lights,Gram Lights 57CR,17x9 +38,5x100,Ceramic Pearl,"$1,725.00",Gram Lights 57CR17x9 +385x100Ceramic Pearl,,,,
1/23/2023,eBay,GL-57DR-189.5+22-51143-CP,Gram Lights,Gram Lights 57DR,18x9.5 +22,5x114.3,Chrome Plating,"$2,250.00",Gram Lights 57DR18x9.5 +225x114.3Chrome Plating,,,,
1/22/2023,eBay,GL-57CR-1810.5+22-51143-EBP,Gram Lights,Gram Lights 57CR,18x10.5 +22,5x114.3,Eternal Blue Pearl,"$1,800.00",Gram Lights 57CR18x10.5 +225x114.3Eternal Blue Pearl,,,,
1/19/2023,eBay,GL-57CR-179+22-51143-GB2,Gram Lights,Gram Lights 57CR,17x9 +22,5x114.3,Gun Blue 2,"$1,095.00",Gram Lights 57CR17x9 +225x114.3Gun Blue 2,,,,
1/19/2023,eBay,GL-57DR-189.5+38-51143-EBP,Gram Lights,Gram Lights 57DR,18x9.5 +38,5x114.3,Eternal Blue Pearl,"$1,799.00",Gram Lights 57DR18x9.5 +385x114.3Eternal Blue Pearl,,,,
1/18/2023,Shopify,GL-57DR-189.5+38-51143-BR2,Gram Lights,Gram Lights 57DR,18x9.5 +38,5x114.3,Bronze 2,"$1,395.00",Gram Lights 57DR18x9.5 +385x114.3Bronze 2,,,,
1/18/2023,Shopify,GL-57DR-189.5+38-51143-BR2,Gram Lights,Gram Lights 57DR,18x9.5 +38,5x114.3,Bronze 2,"$1,395.00",Gram Lights 57DR18x9.5 +385x114.3Bronze 2,,,,
1/18/2023,Shopify,GL-57DR-189.5+38-51143-BR2,Gram Lights,Gram Lights 57DR,18x9.5 +38,5x114.3,Bronze 2,"$1,395.00",Gram Lights 57DR18x9.5 +385x114.3Bronze 2,,,,
1/18/2023,Shopify,T7-TCS5-189.5+40-51143-MB,Titan 7,Titan 7 T-CS5,18x9.5 +40,5x114.3,Machine Black,"$1,600.00",Titan 7 T-CS518x9.5 +405x114.3Machine Black,,,,
1/18/2023,Shopify,T7-TCS5-189.5+40-51143-BR,Titan 7,Titan 7 T-CS5,18x9.5 +40,5x114.3,TechnaBronze,"$1,600.00",Titan 7 T-CS518x9.5 +405x114.3TechnaBronze,,,,
1/18/2023,Shopify,V-RacingTE37SL-189.5+38-5120-SS,Volk,Volk Racing TE37SL,18x9.5 +38,5x120,F1 Silver,"$2,572.00",Volk Racing TE37SL18x9.5 +385x120F1 Silver,,,,
1/18/2023,Shopify,V-RacingTE37SL-189.5+38-5120-SS,Volk,Volk Racing TE37SL,18x9.5 +38,5x120,F1 Silver,"$2,572.00",Volk Racing TE37SL18x9.5 +385x120F1 Silver,,,,
1/18/2023,Shopify,V-RacingTE37SL-189.5+38-5120-SS,Volk,Volk Racing TE37SL,18x9.5 +38,5x120,F1 Silver,"$2,572.00",Volk Racing TE37SL18x9.5 +385x120F1 Silver,,,,
1/18/2023,Shopify,V-RacingTE37SL-189.5+38-5120-SLV,Volk,Volk Racing TE37SL,18x9.5 +38,5x120,Mercury Silver,"$2,572.00",Volk Racing TE37SL18x9.5 +385x120Mercury Silver,,,,
1/18/2023,Shopify,V-RacingTE37SL-189.5+38-5120-SLV,Volk,Volk Racing TE37SL,18x9.5 +38,5x120,Mercury Silver,"$2,572.00",Volk Racing TE37SL18x9.5 +385x120Mercury Silver,,,,
1/18/2023,Shopify,V-RacingTE37SL-189.5+38-5120-SLV,Volk,Volk Racing TE37SL,18x9.5 +38,5x120,Diamond Silver,"$2,572.00",Volk Racing TE37SL18x9.5 +385x120Diamond Silver,,,,
1/18/2023,Shopify,V-RacingTE37SL-189.5+38-5120-TG,Volk,Volk Racing TE37SL,18x9.5 +38,5x120,Titanium Gunmetal,"$2,572.00",Volk Racing TE37SL18x9.5 +385x120Titanium Gunmetal,,,,
1/18/2023,Shopify,V-RacingTE37SL-189.5+38-5120-TG,Volk,Volk Racing TE37SL,18x9.5 +38,5x120,Titanium Gunmetal,"$2,572.00",Volk Racing TE37SL18x9.5 +385x120Titanium Gunmetal,,,,
1/18/2023,Shopify,V-RacingTE37SL-1810+40-5120-SS,Volk,Volk Racing TE37SL,18x10 +40,5x120,F1 Silver,"$2,604.00",Volk Racing TE37SL18x10 +405x120F1 Silver,,,,
1/18/2023,Shopify,V-RacingTE37SL-1810+40-5120-SLV,Volk,Volk Racing TE37SL,18x10 +40,5x120,Mercury Silver,"$2,604.00",Volk Racing TE37SL18x10 +405x120Mercury Silver,,,,
1/17/2023,eBay,E-RPF1-179+35-51143-SS,Enkei,Enkei RPF1,17x9 +35,5x114.3,F1 Silver,"$1,180.00",Enkei RPF117x9 +355x114.3F1 Silver,,,,
1/16/2023,Shopify,GL-57DR-189.5+38-51143-BR2,Gram Lights,Gram Lights 57DR,18x9.5 +38,5x114.3,Bronze 2,"$1,480.00",Gram Lights 57DR18x9.5 +385x114.3Bronze 2,,,,
1/16/2023,Shopify,GL-57DR-189.5+22-51143-SGB,Gram Lights,Gram Lights 57DR,18x9.5 +22,5x114.3,Semi Gloss Black,"$1,500.00",Gram Lights 57DR18x9.5 +225x114.3Semi Gloss Black,,,,
1/16/2023,eBay,GL-57DR-189.5+38-51143-GB,Gram Lights,Gram Lights 57DR,18x9.5 +38,5x114.3,Glossy Black,"$1,800.00",Gram Lights 57DR18x9.5 +385x114.3Glossy Black,,,,
1/16/2023,eBay,GL-57DR-189.5+38-51143-GB,Gram Lights,Gram Lights 57DR,18x9.5 +38,5x114.3,Glossy Black,"$1,700.00",Gram Lights 57DR18x9.5 +385x114.3Glossy Black,,,,
1/15/2023,Shopify,M-MC10-179+35-51143-W,Mugen,Mugen MC10,17x9 +35,5x114.3,White,"$1,359.15",Mugen MC1017x9 +355x114.3White,,,,
1/15/2023,eBay,GL-57DR-188.5+37-51143-EBP,Gram Lights,Gram Lights 57DR,18x8.5 +37,5x114.3,Eternal Blue Pearl,"$1,838.84",Gram Lights 57DR18x8.5 +375x114.3Eternal Blue Pearl,,,,
1/13/2023,Shopify,"V-RacingTE37SL-189.5+22,1811+34-5120-PG",Volk,Volk Racing TE37SL,"18x9.5 +22, 18x11 +34",5x120,Pressed Graphite,"$2,945.00","Volk Racing TE37SL18x9.5 +22, 18x11 +345x120Pressed Graphite",,,,
1/11/2023,Shopify,V-RacingNE24-1810+33-51143-SBM,Volk,Volk Racing NE24,18x10 +33,5x114.3,Shining Black Metal,"$3,172.00",Volk Racing NE2418x10 +335x114.3Shining Black Metal,,,,
1/11/2023,Shopify,V-RacingNE24-189.5+22-51143-MGB,Volk,Volk Racing NE24,18x9.5 +22,5x114.3,Matte Gun Black,"$2,906.00",Volk Racing NE2418x9.5 +225x114.3Matte Gun Black,,,,
1/10/2023,Shopify,M-MC10-179+35-51143-W,Mugen,Mugen MC10,17x9 +35,5x114.3,White,"$1,359.15",Mugen MC1017x9 +355x114.3White,,,,
1/9/2023,Shopify,"V-RacingTE37SagaSPlus-189.5+20,1810.5+30-5120-BR",Volk,Volk Racing TE37 Saga S-Plus,"18x9.5 +20, 18x10.5 +30",5x120,Bronze,"$2,800.00","Volk Racing TE37 Saga S-Plus18x9.5 +20, 18x10.5 +305x120Bronze",,,,
1/9/2023,Shopify,E-RPF1-189.5+15-51143-SS,Enkei,Enkei RPF1,18x9.5 +15,5x114.3,F1 Silver,$400.00,Enkei RPF118x9.5 +155x114.3F1 Silver,,,,
1/9/2023,eBay,GL-57DR-189.5+38-51143-HG,Gram Lights,Gram Lights 57DR,18x9.5 +38,5x114.3,HS Gunmetallic,"$1,600.00",Gram Lights 57DR18x9.5 +385x114.3HS Gunmetallic,,,,
1/7/2023,Shopify,GL-57DR-189.5+38-51143-HG,Gram Lights,Gram Lights 57DR,18x9.5 +38,5x114.3,HS Gunmetallic,"$1,400.00",Gram Lights 57DR18x9.5 +385x114.3HS Gunmetallic,,,,
1/5/2023,eBay,E-RPF1-189.5+38-51143-SS,Enkei,Enkei RPF1,18x9.5 +38,5x114.3,F1 Silver,"$1,499.00",Enkei RPF118x9.5 +385x114.3F1 Silver,,,,
1/5/2023,eBay,GL-57DR-189.5+22-51143-BR2,Gram Lights,Gram Lights 57DR,18x9.5 +22,5x114.3,Bronze 2,"$1,899.00",Gram Lights 57DR18x9.5 +225x114.3Bronze 2,,,,
1/4/2023,Shopify,GL-57DR-158+35-4100-DB,Gram Lights,Gram Lights 57DR,15x8 +35,4x100,Dark Blue,$865.80,Gram Lights 57DR15x8 +354x100Dark Blue,,,,
1/4/2023,eBay,E-NT03M-189.5+27-51143-SS,Enkei,Enkei NT03+M,18x9.5 +27,5x114.3,F1 Silver,$334.25,Enkei NT03+M18x9.5 +275x114.3F1 Silver,,,,
1/3/2023,Shopify,"V-RacingZE40-189.5+22,1810.5+15-51143-CP",Volk,Volk Racing ZE40,"18x9.5 +22, 18x10.5 +15",5x114.3,Chrome Plating,"$2,637.50","Volk Racing ZE4018x9.5 +22, 18x10.5 +155x114.3Chrome Plating",,,,
1/3/2023,Shopify,GL-57DR-189.5+38-51143-CP,Gram Lights,Gram Lights 57DR,18x9.5 +38,5x114.3,Ceramic Pearl,"$1,500.00",Gram Lights 57DR18x9.5 +385x114.3Ceramic Pearl,,,,
1/3/2023,eBay,GL-57DR-179+38-51143-EBP,Gram Lights,Gram Lights 57DR,17x9 +38,5x114.3,Eternal Blue Pearl,"$1,650.00",Gram Lights 57DR17x9 +385x114.3Eternal Blue Pearl,,,,
1/3/2023,eBay,M-MC10-179+38-51143-W,Mugen,Mugen MC10,17x9 +38,5x114.3,White,"$1,450.00",Mugen MC1017x9 +385x114.3White,,,,
1/1/2023,eBay,GL-57DR-189.5+38-51143-HG,Gram Lights,Gram Lights 57DR,18x9.5 +38,5x114.3,HS Gunmetallic,"$1,650.00",Gram Lights 57DR18x9.5 +385x114.3HS Gunmetallic,,,,
1/1/2023,eBay,GL-57DR-189.5+38-51143-GB,Gram Lights,Gram Lights 57DR,18x9.5 +38,5x114.3,Glossy Black,"$1,695.00",Gram Lights 57DR18x9.5 +385x114.3Glossy Black,,,,
12/29/2022,eBay,A-TC4-179+45-51143-BR,Advan,Advan TC4,17x9 +45,5x114.3,UmberBronze Metallic & Ring,"$1,069.74",Advan TC417x9 +455x114.3UmberBronze Metallic & Ring,,,,
12/29/2022,eBay,GL-57CR-1810.5+22-51143-GB2,Gram Lights,Gram Lights 57CR,18x10.5 +22,5x114.3,Gun Blue 2,"$2,036.52",Gram Lights 57CR18x10.5 +225x114.3Gun Blue 2,,,,
12/29/2022,eBay,GL-57CR-179+22-51143-BR2,Gram Lights,Gram Lights 57CR,17x9 +22,5x114.3,Bronze 2,"$1,400.00",Gram Lights 57CR17x9 +225x114.3Bronze 2,,,#REF!,#REF!
12/27/2022,Shopify,TD-M8-178.5+0-61397-BR,Team Daytona,Team Daytona M8,17x8.5 +0,6x139.7,DarkBronze,"$1,500.00",Team Daytona M817x8.5 +06x139.7DarkBronze,,,,
12/25/2022,Shopify,GL-57DR-189.5+38-51143-CP,Gram Lights,Gram Lights 57DR,18x9.5 +38,5x114.3,Chrome Plating,"$2,390.00",Gram Lights 57DR18x9.5 +385x114.3Chrome Plating,,,,
12/25/2022,eBay,GL-57CR-1810.5+22-51143-EBP,Gram Lights,Gram Lights 57CR,18x10.5 +22,5x114.3,Eternal Blue Pearl,"$2,236.00",Gram Lights 57CR18x10.5 +225x114.3Eternal Blue Pearl,,,,
12/25/2022,eBay,GL-57CR-179+22-51143-BR2,Gram Lights,Gram Lights 57CR,17x9 +22,5x114.3,Bronze 2,"$1,350.00",Gram Lights 57CR17x9 +225x114.3Bronze 2,,,,
12/25/2022,eBay,V-RacingTE37LargePCDProgressive-189+0-61397-DDG,Volk,Volk Racing TE37 Large PCD Progressive,18x9 +0,6x139.7,Diamond Dark Gunmetal,"$2,950.00",Volk Racing TE37 Large PCD Progressive18x9 +06x139.7Diamond Dark Gunmetal,,,,
12/24/2022,eBay,GL-57DR-189.5+38-51143-CP,Gram Lights,Gram Lights 57DR,18x9.5 +38,5x114.3,Ceramic Pearl,"$1,899.00",Gram Lights 57DR18x9.5 +385x114.3Ceramic Pearl,,,,
12/23/2022,Shopify,W-EmotionZR10-179+32-51143-GBDRC,Work,Work Emotion ZR10,17x9 +32,5x114.3,Glim Black Diamond Rim Cut,"$1,980.00",Work Emotion ZR1017x9 +325x114.3Glim Black Diamond Rim Cut,,,,
12/23/2022,Shopify,GL-57DR-179+22-51143-CP,Gram Lights,Gram Lights 57DR,17x9 +22,5x114.3,Chrome Plating,"$2,000.00",Gram Lights 57DR17x9 +225x114.3Chrome Plating,,,,
12/23/2022,Shopify,N-LMGT4-189.5+12-51143-GB,Nismo,Nismo LMGT4,18x9.5 +12,5x114.3,Gloss Black,"$3,025.00",Nismo LMGT418x9.5 +125x114.3Gloss Black,,,,
12/22/2022,eBay,GL-57DR-189.5+38-51143-GB2,Gram Lights,Gram Lights 57DR,18x9.5 +38,5x114.3,Gun Blue 2,$448.00,Gram Lights 57DR18x9.5 +385x114.3Gun Blue 2,,,,
12/22/2022,eBay,"V-RacingTE37SL-189.5+22,1810.5+22-51143-SS",Volk,Volk Racing TE37SL,"18x9.5 +22, 18x10.5 +22",5x114.3,F1 Silver,"$3,100.00","Volk Racing TE37SL18x9.5 +22, 18x10.5 +225x114.3F1 Silver",,,,
12/18/2022,Shopify,M-MC10L-158+35-4100-W,Mugen,Mugen MC10L,15x8 +35,4x100,White,$975.00,Mugen MC10L15x8 +354x100White,,,,
12/18/2022,eBay,S-GTX01-189.5+15-51143-SLV,SSR,SSR GTX01,18x9.5 +15,5x114.3,Dark Silver,$415.00,SSR GTX0118x9.5 +155x114.3Dark Silver,,,,
12/16/2022,Shopify,N-LMGT4-1810.5+15-51143-GB,Nismo,Nismo LMGT4,18x10.5 +15,5x114.3,Gloss Black,"$3,240.00",Nismo LMGT418x10.5 +155x114.3Gloss Black,,,,
12/14/2022,eBay,M-MC10-179+38-51143-W,Mugen,Mugen MC10,17x9 +38,5x114.3,White,"$1,495.00",Mugen MC1017x9 +385x114.3White,,,,
12/13/2022,eBay,GL-57DR-189.5+38-51143-EG,Gram Lights,Gram Lights 57DR,18x9.5 +38,5x114.3,E8 Gold,"$1,625.00",Gram Lights 57DR18x9.5 +385x114.3E8 Gold,,,,
12/12/2022,eBay,"V-RacingTE37SL-189.5+22,1811+34-5120-PG",Volk,Volk Racing TE37SL,"18x9.5 +22, 18x11 +34",5x120,Pressed Graphite,"$3,100.00","Volk Racing TE37SL18x9.5 +22, 18x11 +345x120Pressed Graphite",,,,
12/9/2022,Shopify,D-RegamasterEVOII-178+38-51143-SG,Desmond,Desmond Regamaster EVO II,17x8 +38,5x114.3,Satin Gunmetal,"$2,600.00",Desmond Regamaster EVO II17x8 +385x114.3Satin Gunmetal,,,,
12/8/2022,Shopify,GL-57DR-179+22-51143-SGB,Gram Lights,Gram Lights 57DR,17x9 +22,5x114.3,Semi Gloss Black,"$1,691.00",Gram Lights 57DR17x9 +225x114.3Semi Gloss Black,,,,
12/8/2022,Shopify,GL-57DR-189.5+38-51143-CP,Gram Lights,Gram Lights 57DR,18x9.5 +38,5x114.3,Chrome Plating,"$1,960.00",Gram Lights 57DR18x9.5 +385x114.3Chrome Plating,,,,
